"","logFC","logCPM","PValue","FDR"
"Zcchc18",-0.553751311491388,1.01652685234973,0.307456830122843,0.699225084752546
"Ccbl2",0.386224456080981,3.622112224182,0.30751704833866,0.699225084752546
"1700037C18Rik",0.641080360580871,3.53346664196516,0.307537315361326,0.699225084752546
"Mpp3",-0.793306073729801,2.54459899374362,0.307622386055325,0.699225084752546
"St3gal3",0.228739117981114,4.36702389024382,0.307622583718764,0.699225084752546
"Tmem251",0.357292357150642,4.09287029204022,0.307694654586255,0.699270489096818
"Dmc1",0.866614943684061,-0.211334641468569,0.307806030134719,0.699270489096818
"Tcf23",0.606886363987319,2.44003282795953,0.307817142697878,0.699270489096818
"Cdc42bpg",-0.580092045847055,7.63125227175967,0.307957328784427,0.699270489096818
"Polr2g",0.309920900789151,5.51720256358099,0.307960878401299,0.699270489096818
"0610037L13Rik",0.21922658592016,5.09505582765446,0.307974532975467,0.699270489096818
"Taf10",0.348945024472755,6.28443341870127,0.308027189393589,0.699270489096818
"Cdc27",-0.219821358537756,5.83712057307697,0.308094430529255,0.699270489096818
"Sptbn2",0.623877269419233,4.05425541799752,0.308129597193498,0.699270489096818
"Abcc6",0.882142380983381,-0.879597107871819,0.308145874476905,0.699270489096818
"Gclm",0.389489405869993,5.76707354627666,0.308164360140825,0.699270489096818
"Eif5a",0.41099337690076,8.80447926373474,0.308189398355281,0.699270489096818
"Dzip1l",0.528667266471278,5.67919870442178,0.308342251799867,0.699458820860021
"Hmgcs1",-0.259295354776821,6.99273121697285,0.308363566185601,0.699458820860021
"Tmem98",0.266100179331739,5.15432025900498,0.308543118058532,0.699700840492651
"Adamts9",-0.692003807065446,5.27441325400694,0.308561458951695,0.699700840492651
"Tmem44",0.42164782484066,5.39024909538445,0.308631372441038,0.69970633250578
"Ndufc2",0.35620352811371,6.71316240918501,0.308655077532201,0.69970633250578
"Slc44a4",0.626627785637936,5.2322135056219,0.30885589216627,0.700002000328221
"Mars2",-0.281778138462283,2.65769645883489,0.30887673797474,0.700002000328221
"Nppa",-2.70450797279777,3.30760591295361,0.308931583947799,0.700022911352478
"Tlcd2",-0.35981573136203,1.2094567973588,0.309069607981916,0.700232265537059
"Lrrc6",0.820201319788297,4.28635439151692,0.309131627092437,0.700252280313448
"Dapl1",-1.12571768736063,1.45975356310331,0.309169709946146,0.700252280313448
"Xlr",-0.532431587738371,1.73420358266748,0.309237086346451,0.700265365290111
"Mtf2",-0.207648453138879,5.03070425924114,0.309266756635457,0.700265365290111
"Lrba",-0.28660301164473,5.99249978869816,0.309386230917071,0.70040630754514
"Suclg2",0.415513190510326,5.79434476777516,0.309420290573379,0.70040630754514
"2700046G09Rik",0.577753341088594,1.47115699032855,0.309471933500682,0.700419884892031
"Csf2rb2",-0.937067083753646,4.76678454822383,0.30967884798965,0.700568249245572
"Cope",0.251234806523653,6.70765620997285,0.309714878844812,0.700568249245572
"Hars",0.271295896904189,5.90980299246971,0.309723339571415,0.700568249245572
"Psma4",0.315955206488661,6.9779674323866,0.309822522937315,0.700568249245572
"Cables2",0.197371103324019,4.90485882988623,0.309842958453942,0.700568249245572
"Glis2",0.298303337520056,5.37609157634204,0.30986333883812,0.700568249245572
"Kif1c",-0.308704058781736,7.9921405648749,0.309979965614157,0.700568249245572
"Acsl5",-0.215161775323055,7.96679776974033,0.310042533146114,0.700568249245572
"0610010F05Rik",-0.220860401769781,4.83216438796242,0.31005560762154,0.700568249245572
"Loh12cr1",0.378783505641195,3.1704018909022,0.310062021528491,0.700568249245572
"Nmnat1",-0.329940947013201,1.70064369922615,0.310068647310201,0.700568249245572
"Klhl25",0.250366950277517,4.53149807898109,0.310085340428539,0.700568249245572
"Uqcr11",0.363972610879561,6.3185681803208,0.310194878553196,0.700617592608286
"Ampd1",0.874939456461721,0.476976694290629,0.310198496199459,0.700617592608286
"Atl1",-0.418337507598074,1.71769910285435,0.310291915469214,0.70072545149008
"Ccdc153",0.811105281003323,7.7082636286628,0.310437468635326,0.700805912347513
"Ptn",-0.760707164415602,1.4716610954223,0.310453196206363,0.700805912347513
"Rps2",0.41936206837829,8.77761549578706,0.310532754779382,0.700805912347513
"Tns3",-0.312716331563936,8.232772753485,0.310618054482768,0.700805912347513
"Ddx43",-0.82453470521645,-0.330232833480188,0.31064406087015,0.700805912347513
"Fam64a",0.849618970679261,2.49232320862642,0.31065785502904,0.700805912347513
"Snora41",-0.630960817547273,-0.41669860435977,0.310692007396357,0.700805912347513
"Urb2",-0.265036017950444,4.04849288842194,0.310692904639956,0.700805912347513
"Slc16a11",0.899279346912651,7.42928907145885,0.310816302209719,0.700966193686384
"Dmkn",0.601905866023899,5.627651885054,0.310882851790307,0.700966193686384
"Ccdc120",0.376803065035887,4.97539865054249,0.3109519070396,0.700966193686384
"Nxf1",0.276044513799886,7.02142530429056,0.310965559159199,0.700966193686384
"Gca",-0.260697222623946,4.60015916012946,0.311002061044438,0.700966193686384
"Unc80",-0.837851488024455,-0.0453293513154294,0.311176642128865,0.700966193686384
"F7",0.881004261720191,3.73485492483206,0.311303146706841,0.700966193686384
"Efcab12",0.721416137376194,3.75663994854962,0.311372843748105,0.700966193686384
"Erlin2",-0.196841341030242,6.08372478441963,0.311407536872512,0.700966193686384
"Arhgef26",-0.570768098824588,6.15940744017584,0.311422744472209,0.700966193686384
"Twf1",0.187447364929439,6.72422763135207,0.311459964201259,0.700966193686384
"Nagpa",0.333319811032936,4.43424375849676,0.311486493821745,0.700966193686384
"Ccdc173",0.63317681173352,3.41055091517521,0.311531868233784,0.700966193686384
"Zap70",0.627607565675241,4.39712178501118,0.311564096889986,0.700966193686384
"Prkacb",-0.238265460530293,6.63624638873264,0.311614141945548,0.700966193686384
"Rbm45",0.229817799129622,4.70310357951827,0.311704139506059,0.700966193686384
"Slc7a7",0.271437269204515,4.81629404919491,0.311727247710285,0.700966193686384
"Zfp239",0.545703623792926,0.35089491280593,0.311736792239947,0.700966193686384
"Vps4a",0.17297324515175,6.02094762212282,0.311756158272609,0.700966193686384
"Zfp780b",-0.286356662636721,3.40360795913608,0.31175998605617,0.700966193686384
"Tgm1",0.72067320769663,3.70978299654565,0.311764598164308,0.700966193686384
"Zfp451",-0.24374056143902,4.3846170432941,0.311768932675762,0.700966193686384
"Mfhas1",-0.356046497574119,5.26744381098137,0.311990628248067,0.701262423083409
"Gm20939",-0.375575977045656,1.44520522689644,0.312023511150794,0.701262423083409
"Afm",0.926870926716608,0.531494360624237,0.312043611586063,0.701262423083409
"Zfp653",0.30219876870655,4.07440776378803,0.312083485645917,0.701262423083409
"Serpinb5",3.05787521807213,2.14556865233896,0.312283856923162,0.70149748491652
"Mrpl54",0.420222843435587,5.40831629189217,0.312333104464134,0.70149748491652
"Adal",-0.297990275042892,3.32613742572713,0.312344413801327,0.70149748491652
"Gm216",0.861392249907032,5.36871801871257,0.312370955649044,0.70149748491652
"Rhbdl3",0.323462060651194,2.56233333664274,0.312539598243871,0.701617107896973
"1700049G17Rik",-0.363073409357607,2.91915377071031,0.312588016160168,0.701617107896973
"Selplg",-0.628734630864738,6.53415059143883,0.31260690902632,0.701617107896973
"Fbn2",-1.27306841331277,0.266330647890505,0.312607114153901,0.701617107896973
"Smpx",-1.80016894029725,1.26210807470434,0.312712296473142,0.701750539540854
"Cndp2",0.514816568020794,7.05844210172252,0.31275913033621,0.701753012868714
"Mfsd7b",0.218670322908113,4.90148869100705,0.312840458272924,0.701832870204389
"Pdlim1",0.251365337416107,6.40245376569377,0.312897526034928,0.701858286362515
"Tesk2",0.304617931332295,2.46132014121459,0.313015730028184,0.701995722981121
"Gjb3",0.707978162382189,2.40170843021863,0.31307137069501,0.701995722981121
"Slc4a3",0.430346061147537,4.33844326408163,0.313176302355563,0.701995722981121
"Snw1",-0.207322878644177,6.4933918476463,0.313178493717558,0.701995722981121
"Rps3a1",0.473475044388566,9.14302148563735,0.313187534671147,0.701995722981121
"Igsf1",-0.977444604882674,-0.298950118391487,0.313382625288781,0.702313938601548
"Il11",0.695595259881225,0.499025705789344,0.313421039527103,0.702313938601548
"Trim28",0.245780123424274,7.03420869247227,0.313600366206513,0.702412479018001
"Pgap1",-0.355136253312306,3.35934669418865,0.313643203254434,0.702412479018001
"Actl6a",0.238945277852359,5.60515574499039,0.313646472678666,0.702412479018001
"Gm17745",0.775201770898297,-0.459977837369497,0.313648113798067,0.702412479018001
"Prkg1",-0.512610586947284,4.3065126479914,0.313720763939282,0.702472657616851
"Ccnjl",-0.867660492536499,1.47223714549127,0.313786031019686,0.702516289173779
"C6",0.419277991796175,5.78493712214775,0.313940185908429,0.702631581259036
"1810019D21Rik",0.609854383197403,5.62475447605332,0.3139722722702,0.702631581259036
"Baiap2",0.307062427399756,6.45956274518386,0.313974894277824,0.702631581259036
"Zscan20",-0.335368050517213,2.42778687021793,0.314053810870599,0.702634872808697
"Tiam1",-0.351912135237496,5.21674247961146,0.314079355217659,0.702634872808697
"Ism1",0.333226494817211,6.64573625992327,0.314113732646964,0.702634872808697
"Tmem128",0.304210432035141,5.65416744233349,0.314235472935327,0.70280474161093
"Socs6",-0.260382746697563,4.29908807996737,0.314311235745562,0.702871744755997
"Msantd2",0.357501326022834,4.82700067088744,0.314420721540445,0.703014129686454
"BC048403",-0.255367582134931,3.40930347549015,0.31454718475806,0.703164212756417
"A230056P14Rik",-0.821185676106818,-0.385523490004023,0.314639491851517,0.703164212756417
"Rgs6",-0.836203087633202,2.45499458567787,0.314640947991304,0.703164212756417
"Clip4",0.338491465697333,6.02770176350333,0.314671140371347,0.703164212756417
"Plxnc1",-0.551875652826278,5.04849066429525,0.31477116832214,0.703277732438669
"Cd83",-0.328195484689458,4.42494040898849,0.314813603396625,0.703277732438669
"Cox7a2l",-0.236173206498421,6.79616346118939,0.314930377080272,0.703436191600696
"Eid2b",0.269792640754686,3.1360769958223,0.315023466153846,0.703450623876284
"Chd6",-0.378417247523366,6.2754289762567,0.315028523120093,0.703450623876284
"Spry2",-0.252713208425518,5.21488451545117,0.315195683575478,0.703709401128621
"Tnnt1",-0.693084222096658,0.737873933954295,0.315236130554457,0.703709401128621
"Smu1",0.247774147103537,6.48248253295396,0.315316516706178,0.70378646528819
"Nrg1",-0.389105615963289,2.6036499395627,0.315422226550497,0.703883687154036
"Gm527",-0.466789707279489,1.27653455151371,0.315451816002496,0.703883687154036
"Mocos",-0.297438450945762,4.0184562903288,0.315525808889136,0.703946428817069
"Kcne4",-0.458674997645099,3.95117339322379,0.3156714455504,0.704074002973651
"Scube1",-0.63638718439539,4.24848429285859,0.315674756628134,0.704074002973651
"Gm20337",0.652443651371983,-0.456578443035834,0.315769657865009,0.70418024892747
"Wfdc16",1.23523043005732,-1.20768356079932,0.315814172246259,0.70418024892747
"Rnf40",0.200562381353659,6.54312647326915,0.315911252788622,0.70422484069377
"Prdx5",0.478389925806394,7.92138396240746,0.315928406584575,0.70422484069377
"Atg14",0.274083375379543,4.48520533451861,0.315971849343539,0.70422484069377
"Rnf123",-0.174621560649392,5.46907405034771,0.316114672465545,0.704430769511497
"Kcnc4",-1.24020228571092,-1.27073950828178,0.316199608940329,0.704430769511497
"Ptdss1",0.171604571037925,5.97463870048662,0.316206308442554,0.704430769511497
"Sema3a",-0.663921064630261,5.61343626337821,0.316323557358798,0.704430769511497
"Pdgfra",-0.591991590317312,8.07148376889875,0.316420743516517,0.704430769511497
"Tmem231",0.551794022969284,4.27390333963369,0.316441199530364,0.704430769511497
"B3gntl1",0.2637838266993,3.23546054872262,0.316473599510501,0.704430769511497
"Stard10",0.410990493066406,6.50294735194581,0.316524412677226,0.704430769511497
"Ptcd2",0.273278275823447,4.53135173319937,0.316556117516645,0.704430769511497
"Spata7",0.437802270826593,3.66149073453445,0.316558177918052,0.704430769511497
"Gm166",0.541606389928664,4.64403192873917,0.316569213851501,0.704430769511497
"Fbxw9",0.425171919044484,5.00457543562954,0.316676271032277,0.70456682311009
"Rab40c",0.225287313763355,4.84860681108438,0.316723523622235,0.70456979848988
"Pgc",0.793943618676714,0.226581277944035,0.316917070750865,0.704760177126942
"Capza1",-0.386215888797222,5.39026397044875,0.316931246170298,0.704760177126942
"Glipr2",-0.716227630010953,5.93678511423011,0.316961787423891,0.704760177126942
"Zfp422",0.25192090299856,5.33303465754951,0.317096122025018,0.704760177126942
"Pus1",0.38746871103957,4.03145901469785,0.317140464430251,0.704760177126942
"Rpusd4",0.254560466904751,4.03651126935701,0.31715285451517,0.704760177126942
"Itpripl1",-0.341677156008218,4.06900118725711,0.317154404045487,0.704760177126942
"Kifc2",0.534274974870611,4.08704603202527,0.317176525463582,0.704760177126942
"Hoga1",-0.418640908583445,2.80235904990509,0.31727795947802,0.704883493295239
"Ppp2cb",0.21794667681106,7.13345215902642,0.317468362930308,0.705016474533011
"Tctn1",-0.331853068110048,3.69371585841266,0.317550335635913,0.705016474533011
"Tmem86b",0.4274815831497,1.67134847330255,0.317557591245077,0.705016474533011
"Ralgapa2",-0.315970884719806,6.42009447466009,0.317565422370079,0.705016474533011
"Itgbl1",-0.795586001387629,2.78674417183228,0.317659488040069,0.705016474533011
"Utp11l",-0.231636093595566,5.27260168937178,0.317662850544795,0.705016474533011
"Psma6",-0.357270340748384,7.09142734448494,0.317684408151239,0.705016474533011
"Actc1",-0.972849687738907,7.2123730266784,0.317735164023334,0.705016474533011
"Bzrap1",0.688289798043709,4.67206507943547,0.317786543807013,0.705016474533011
"Anapc7",0.232874302488825,5.12104384886555,0.317797259976855,0.705016474533011
"Rpusd3",0.341447177451103,2.31048893558239,0.317873798301721,0.705084335782005
"Rbbp8",-0.309690797740216,5.00639593874041,0.317962888264217,0.705180014512849
"Cpne3",-0.228430400506972,6.60839542789879,0.318065232946456,0.70530505774037
"Tgfbrap1",-0.29711301091865,5.82569330063735,0.318135210773206,0.705358302169462
"Rspo4",-0.646356950365746,-0.0844732401311008,0.318216115453535,0.705435754353437
"Dock3",-0.859536244141285,-0.8920664628285,0.318453707765462,0.705763125579431
"E030030I06Rik",0.427758117410471,1.13695018883999,0.318490066693609,0.705763125579431
"Fam126b",-0.332562263762137,5.35493298350117,0.318501768956504,0.705763125579431
"Pttg1ip",0.218627417924043,7.99031242425293,0.318842529538717,0.706416202103899
"Dgkz",-0.266198231539805,7.036524451074,0.318896914687753,0.706434698409639
"Fh1",0.231134834459648,5.87759127701121,0.31901869217364,0.706437556022634
"Wwc1",-0.548367526844153,7.23074256542411,0.319032365741303,0.706437556022634
"Garnl3",-0.511430643740915,3.17440787561485,0.319061573686429,0.706437556022634
"Etv4",0.929764089812808,1.11981673891831,0.319154568703329,0.706437556022634
"Cct3",0.32168090300211,7.23653588393633,0.319193197536082,0.706437556022634
"Mx1",0.893306869288794,6.12225457188829,0.319218372862671,0.706437556022634
"Slc22a23",-0.472464363528136,6.00790762360813,0.319231179418274,0.706437556022634
"Dpy19l1",0.232197639789162,5.44622237525427,0.319272109324655,0.706437556022634
"Rbbp8nl",0.795824551310999,0.86539958964679,0.319312537541413,0.706437556022634
"Il17rd",-0.545704416978555,4.65605697255495,0.319375569968,0.706475150808556
"Pacsin1",-0.791062905931159,1.55569977282249,0.319461905501375,0.706564274995474
"Pcp4",-0.899133000361771,-0.0225599796986557,0.319657245360392,0.706573053634934
"Rpph1",0.895297775428316,1.46289972357612,0.319666599190705,0.706573053634934
"Abhd4",0.223600862158887,6.31901671328224,0.319675988250507,0.706573053634934
"Pgm2",-0.225908131673505,5.38214618346791,0.319690331368007,0.706573053634934
"Ssr2",0.285963544420514,7.13446087987244,0.319738838726799,0.706573053634934
"B430306N03Rik",-0.951947679145808,3.39559183538789,0.319742149523687,0.706573053634934
"Clec4g",0.927752191699556,0.070570076371363,0.319857053098471,0.706613688598306
"Hist4h4",0.900991755935741,-0.518355775524774,0.319932253210071,0.706613688598306
"Reep6",0.655472825811464,5.63647277438619,0.320028609092371,0.706613688598306
"Prlr",-1.10445425193078,0.108825983870966,0.320049337211841,0.706613688598306
"Nlrc4",-0.680216952896886,1.35473106180213,0.320114822735588,0.706613688598306
"Sars",0.197399090003035,6.83391058670798,0.320119922871942,0.706613688598306
"Uaca",-0.381477976462018,5.53802045738841,0.320136638026375,0.706613688598306
"Klf16",-0.230106111513775,4.26938638234682,0.320160896587699,0.706613688598306
"Krt14",1.58699509804207,5.55312120294179,0.320181406449788,0.706613688598306
"Dll1",-0.541971798642968,5.34310821800869,0.320252742877473,0.706613688598306
"Prnd",-0.674981123943844,0.962830871772117,0.320267070980855,0.706613688598306
"Kcnc1",-0.601294863534719,-0.0637818617439455,0.320387973187533,0.706659547108368
"Gpr126",-0.497739195261538,6.37392518716452,0.320415419271443,0.706659547108368
"Dyrk3",0.48961703925978,3.53358778905307,0.320453235742013,0.706659547108368
"Slc39a4",0.404154593331528,6.17693078420078,0.3204720618004,0.706659547108368
"Zdhhc16",0.236624039499437,4.90677784110496,0.320661851187319,0.706696551845396
"Oit1",-1.41674928273496,3.78553202960087,0.32067614576714,0.706696551845396
"Zfp521",-0.422123741804199,3.89455332506385,0.320709329144329,0.706696551845396
"Stk38l",-0.2344429558445,4.90964528477189,0.320739345546529,0.706696551845396
"Ccdc88c",-0.432789891175099,5.77156314082569,0.320744745333608,0.706696551845396
"Gcc1",-0.181153505720547,5.04789734310157,0.320765166738559,0.706696551845396
"Whamm",0.187454326425526,5.21256965380379,0.320880701264979,0.706756107701157
"Slc16a13",0.288011709294387,3.24984025463809,0.321104017613555,0.706756107701157
"Dpyd",-0.362086934109973,2.56614097021004,0.32112718245335,0.706756107701157
"Mgat2",-0.233163508236655,6.07943229291847,0.321134925334884,0.706756107701157
"Btbd3",-0.458578005963954,6.05111870946008,0.3211743629456,0.706756107701157
"Lrrc56",0.630080340261001,4.80867191133958,0.321199807805823,0.706756107701157
"Rab36",0.675570779260857,4.68314699256734,0.321237145406992,0.706756107701157
"Atp7b",-0.831869537507873,5.38101484529704,0.321262590986026,0.706756107701157
"Hn1",0.529510492080727,6.5228263675768,0.321300523317841,0.706756107701157
"Tefm",0.326800872430286,3.2073136771178,0.321318790342017,0.706756107701157
"Ogn",-0.712873029330701,8.03259760338216,0.321393730453382,0.706756107701157
"Atxn7l2",0.277050090003662,3.10540592798139,0.321416353693536,0.706756107701157
"Gnptg",0.189500906357914,5.62354240797215,0.3214213773154,0.706756107701157
"Fbxo31",0.495559781478723,5.85911702772224,0.321537866830488,0.706756107701157
"Ccdc13",0.703371334794293,3.57555971962999,0.321560434302857,0.706756107701157
"Crls1",0.24653422240858,4.69098836236508,0.321565841964919,0.706756107701157
"Arv1",-0.342209553414697,2.70895432910544,0.321575180447669,0.706756107701157
"9130008F23Rik",0.348055322089017,2.05237901295272,0.321691136015652,0.706909706739249
"Arfgef2",-0.231706180575936,6.501903323328,0.321812076005457,0.707051866486121
"Xrcc5",0.315976209232116,4.89145824115889,0.321868503982312,0.707051866486121
"Dpp4",-0.648457329285006,6.24957443204928,0.321907846057526,0.707051866486121
"Epdr1",0.444706430304409,4.5990934257196,0.321940136274912,0.707051866486121
"Nipsnap1",0.292606649428935,3.74698836184328,0.321989725970839,0.707059579997499
"Dcp1a",-0.232093286341897,4.978983241212,0.322097569544464,0.707195193112005
"Tekt2",0.74726605682199,4.68339871603547,0.322287037962947,0.707509956729817
"Pias2",-0.195781213054583,5.68441674058481,0.322419567585069,0.707699651636801
"Sult1a1",0.549387191570082,6.3459971529405,0.322687348937526,0.708186122632485
"Mss51",-0.476283730842248,1.16508639829541,0.3228773362027,0.708498738587959
"Ssbp2",0.342052948434372,5.16624218318859,0.3229221360498,0.708498738587959
"Lix1l",-0.354411755636348,5.20833296537642,0.323032028255139,0.708501676377909
"Tcf25",-0.169929490668266,7.97297642572021,0.323045796685764,0.708501676377909
"4930427A07Rik",0.63056188462429,2.88069678727021,0.323061989548141,0.708501676377909
"Dhrs3",0.375354855921364,6.98022464312549,0.323268041688653,0.708821142445814
"C5ar2",-0.459163499966662,2.15316683763316,0.32330004405202,0.708821142445814
"Mir17hg",-0.369399966340361,2.81653947205159,0.323612087279088,0.709132554769191
"Mettl25",0.299650336998449,3.31249256286333,0.323635816985091,0.709132554769191
"Hebp1",0.490719098106291,4.80678191852225,0.323636866419672,0.709132554769191
"Kcnj5",-1.35439839873692,0.11456782757647,0.323638855838027,0.709132554769191
"AI314180",-0.170230153670129,6.58429884217737,0.323898985733929,0.709132554769191
"AI847159",-0.872677837851389,-0.545844485024661,0.323918652975,0.709132554769191
"Als2cr12",-0.945215409332271,-0.473828595849828,0.323935273819474,0.709132554769191
"Arpc3",0.285906564324252,7.77729566481331,0.324030323311248,0.709132554769191
"Ccdc37",0.85765354138085,5.82088424017289,0.324084619564487,0.709132554769191
"Ppp1r42",0.834951591446851,2.26297821430548,0.32409048218492,0.709132554769191
"Churc1",0.448800525856978,5.11548795163789,0.324103425912787,0.709132554769191
"BC020402",0.39124874139269,1.15952047636049,0.324115825712326,0.709132554769191
"Tia1",0.258924011844042,5.80947638159473,0.324129681830273,0.709132554769191
"Zfp322a",-0.241644134803054,4.87901918635561,0.324144592910627,0.709132554769191
"Sf3a3",0.292839700069551,5.53801311766642,0.324165775168689,0.709132554769191
"Tbl3",0.289632401236196,4.76440201871936,0.32422454272216,0.709132554769191
"Nudcd2",0.404918311849829,5.04118898271276,0.324227696595676,0.709132554769191
"Prom2",0.959338895374917,2.7217658295146,0.324426720603805,0.709420641100255
"Hmgn5",0.253199963011793,5.40029879017337,0.324549320129342,0.709420641100255
"Rttn",-0.28529289486044,3.49887315865205,0.324600938025548,0.709420641100255
"Wasf1",0.521907159422177,0.414108323951057,0.324635563297981,0.709420641100255
"Ngb",0.640452677282493,1.74390616510923,0.324643697127977,0.709420641100255
"Trp53",-0.367555757512493,5.47595175431211,0.324668515201227,0.709420641100255
"Zfp820",-0.390196427979991,2.49872384485254,0.32468303437257,0.709420641100255
"Ostm1",0.287550275014868,6.01150865396078,0.324766507760793,0.709435476598297
"Ano1",-0.511907291025487,6.39396618543807,0.324828350253931,0.709435476598297
"Afp",0.591503554661723,0.907797185365239,0.324828521249895,0.709435476598297
"Kif16b",-0.348991639459317,5.38428285627484,0.324883048615162,0.709453590579146
"Mapk1ip1l",-0.210250097907516,5.82138125622406,0.325019850373926,0.709574747795638
"Abcc8",-0.680666142080441,0.558369842418261,0.325032282561327,0.709574747795638
"Fitm1",-1.2475419777527,-1.01076309706422,0.325077254936678,0.709574747795638
"Trdn",-1.50674755365898,0.154323966885991,0.325274083564921,0.709795586505003
"Tnnt2",-1.05635363735577,5.88060397847095,0.325284154553492,0.709795586505003
"Nedd4",-0.3491692851618,9.01668440260416,0.325334569380449,0.709795586505003
"Dennd2a",-0.335272008778137,4.4836749103793,0.325374988355352,0.709795586505003
"Gdpd5",0.29283556795554,3.99674932815308,0.325409706814122,0.709795586505003
"Zfp961",0.197558746732788,4.33092636317394,0.325472503455711,0.709831660819768
"Vmac",0.311289421864912,4.72023186513589,0.32554258443857,0.709883609238292
"Paxbp1",0.291436897027377,6.08120005803884,0.325594174320046,0.709886642874013
"Wnk4",0.47664805759185,4.6480598964165,0.325636499132628,0.709886642874013
"Dnase2a",0.469788549850176,5.05308277742157,0.325861144482191,0.710275463363526
"Prkca",-0.332609669872741,5.38272383094883,0.325979047804151,0.71031158917721
"Supt3",0.268558420015297,3.38528774516505,0.326035551655256,0.71031158917721
"Scarf2",0.340607199100117,6.64129671950874,0.326070599531418,0.71031158917721
"Sept7",-0.292605822347499,7.892928036943,0.326074860486616,0.71031158917721
"Ccdc28a",0.345945722911746,2.90377639642519,0.32610916557533,0.71031158917721
"Hbp1",-0.240009521920366,6.47476288161729,0.326289332280106,0.7105282133248
"Agrp",1.0960880375193,2.36356850017391,0.32638472517964,0.7105282133248
"Plac8",-0.953666460752432,7.32973465225861,0.326414886977542,0.7105282133248
"Aup1",0.200394294490955,7.10382290872688,0.326426051382062,0.7105282133248
"Pim3",0.303573253688823,6.739533102415,0.326440137109146,0.7105282133248
"Mtpap",0.171083739347779,4.9071807473262,0.326601315570808,0.710778214073755
"Pcdh17",-0.782612722294274,4.75933627807826,0.326909269872362,0.711120894249818
"Pds5b",-0.22331112130001,5.77349868772228,0.326946693213874,0.711120894249818
"Nbl1",0.258187677741046,7.83961439882375,0.327008560522072,0.711120894249818
"Abhd3",0.634588392010071,3.99615536241747,0.327031588691083,0.711120894249818
"Cbs",0.95938191944841,3.50946293457888,0.327036716716755,0.711120894249818
"Msh3",-0.241924407575623,3.83820830432912,0.327036829633168,0.711120894249818
"A430105I19Rik",-0.389501796390533,6.08146325335192,0.327110014206124,0.711179253045194
"Immt",-0.170979751751188,6.676277544559,0.327232915199883,0.711345669888397
"Armcx6",-0.620441900538688,1.66537360126815,0.327503567445166,0.711833178816723
"Tspan1",-0.496857680641035,6.67190689403519,0.32782426689385,0.712189296867814
"H3f3b",0.312140142911372,9.60527554905401,0.327836427081474,0.712189296867814
"Krt18",0.556639363081901,7.97780671182653,0.327847517955234,0.712189296867814
"6530402F18Rik",-0.469468915289197,3.05414490513287,0.327853059177207,0.712189296867814
"Hnrnpk",-0.196193470137075,8.59487760158152,0.328014125488691,0.712438323513653
"Fbxl14",0.227884818127015,5.8337246108256,0.328064326046644,0.712446516159886
"H1f0",0.247465489174996,6.86572476986132,0.328203081194026,0.712646990366821
"Mcoln3",-1.05792213695517,0.620411541162292,0.328347717926478,0.712860177077222
"Manba",0.227710489548083,5.22737466924519,0.328492601616662,0.712938850075942
"Celsr2",-0.441839294109254,4.99863442967716,0.328509805571668,0.712938850075942
"Birc3",-0.330262237808237,5.96194729868329,0.328611159686773,0.712938850075942
"Adck1",0.232473940749547,3.82239673993352,0.328621639274154,0.712938850075942
"Haus1",0.353564904109182,3.62310641928825,0.328626985614893,0.712938850075942
"Crtc2",0.172616789418113,6.03182503160281,0.328662719155244,0.712938850075942
"Hspa9",0.249855091818012,7.84260017706851,0.329024474606945,0.713237690495184
"Unc50",0.205523664810662,5.71278528579775,0.329089262411633,0.713237690495184
"Golm1",-0.445484419699817,5.93767729287166,0.329123385977637,0.713237690495184
"Hat1",0.392199240107136,5.44146616926444,0.329130754356284,0.713237690495184
"Atp1a2",0.458285021665477,6.51305371606065,0.329172488964393,0.713237690495184
"Hgs",0.197359749194155,6.32165393408541,0.329208880908767,0.713237690495184
"1700123O20Rik",0.261375902546926,5.33986075805228,0.329233167662527,0.713237690495184
"Scarf1",0.448865180208896,5.70980121044214,0.329238015140184,0.713237690495184
"Fam72a",0.448843273218943,1.93817896148353,0.329241911502847,0.713237690495184
"1700061G19Rik",0.522351985242272,-0.384489144081942,0.329265285074479,0.713237690495184
"Cenpk",0.693926544337578,1.48943222458041,0.329343485815657,0.713291302025214
"Sec31a",-0.203848007861155,6.98063150379844,0.329385572829388,0.713291302025214
"Kctd8",0.791295850994495,2.60500279971284,0.329429485659999,0.713291302025214
"Stradb",0.261238270014486,4.12072486811692,0.329725483778254,0.713805569534898
"Ckmt2",-1.90333211561974,2.31812825725292,0.329760031439093,0.713805569534898
"Jmy",-0.405339225198602,5.42141000801788,0.329899653302105,0.71391347986677
"Pcdhga12",-0.897759498747358,0.935241865026636,0.329902931621718,0.71391347986677
"Cebpd",-0.466661829169809,7.26658233486101,0.329951696314914,0.713918327686458
"Slc1a4",0.563681566939356,6.14971908532666,0.330110244959648,0.713945974742025
"Myct1",0.502047968225739,5.60456998552419,0.330170346759477,0.713945974742025
"Sh3gl1",-0.257263554940981,5.571455896868,0.330179888451263,0.713945974742025
"H2-Q5",-0.82860677922224,4.47343045762169,0.330190036530211,0.713945974742025
"Phlda1",0.305921666650086,6.07578416604293,0.330197105424839,0.713945974742025
"Rdh11",-0.30961000382696,3.95363666929589,0.330279524504607,0.714023570516088
